CustomerID,Age,Gender,Income_Level,Eyewear_Type,Brand,Price,Purchase_Frequency,Customer_Tenure_Days,Customer_Satisfaction,CLV,CLV_Class
CUST00274,50,Male,Low,Optical Glasses,Persol,1082.93,3,932,0.79,6553.48,Medium
CUST00275,57,Female,Medium,Sunglasses,Oliver Peoples,1126.33,2,934,0.86,4957.33,Medium
CUST00276,56,Female,Low,Optical Glasses,Oakley,1159.57,3,1202,0.56,6415.31,Medium
CUST00277,35,Female,Medium,Optical Glasses,Vogue Eyewear,1142.83,4,699,0.63,5515.27,Medium
CUST00278,57,Female,Medium,Optical Glasses,Oliver Peoples,1303.2,2,1538,0.74,8127.11,Medium
CUST00279,18,Female,Low,Sunglasses,Oakley,1003.77,4,642,0.86,6073.44,Medium
CUST00280,28,Female,Medium,Optical Glasses,Vogue Eyewear,1027.61,3,819,0.65,4496.29,Medium
CUST00281,45,Female,High,Optical Glasses,Vogue Eyewear,1155.23,1,972,0.9,2768.75,Low
CUST00282,42,Female,Low,Sunglasses,Ray-Ban,995.16,4,1371,0.53,7924.53,Medium
CUST00283,67,Female,Low,Optical Glasses,Oakley,914.93,4,540,0.9,4872.94,Medium
CUST00284,40,Male,Medium,Optical Glasses,Ray-Ban,975.98,3,316,0.85,2154.64,Low
CUST00285,48,Female,Medium,Optical Glasses,Ray-Ban,1163.59,3,417,0.53,2113.69,Low
CUST00286,47,Male,Medium,Optical Glasses,Persol,1294.58,2,807,0.52,2976.75,Low
CUST00287,59,Female,Medium,Optical Glasses,Ray-Ban,1297.7,2,1851,0.92,12108.93,High
CUST00288,52,Male,Medium,Optical Glasses,Ray-Ban,1438.19,3,763,0.57,5140.96,Medium
CUST00289,24,Female,Low,Sunglasses,Persol,1215.25,4,1030,0.63,8641.93,Medium
CUST00290,33,Male,Medium,Sunglasses,Persol,1235.43,5,932,0.95,14984.24,High
CUST00291,43,Male,Medium,Optical Glasses,Oliver Peoples,1162.44,2,172,0.67,734.03,Low
CUST00292,65,Male,Medium,Sunglasses,Ray-Ban,1169.73,3,1456,0.77,10778.69,High
CUST00293,69,Female,High,Optical Glasses,Vogue Eyewear,1512.08,5,615,0.52,6624.15,Medium
CUST00294,66,Male,Medium,Optical Glasses,Persol,1239.2,5,1220,0.78,16153.74,High
CUST00295,19,Male,High,Optical Glasses,Oakley,1252.24,5,1912,0.86,28206.62,High
CUST00296,18,Female,Medium,Optical Glasses,Oliver Peoples,1028.23,5,1824,0.78,20039.5,High
CUST00297,65,Female,Low,Optical Glasses,Oliver Peoples,1261.56,1,1664,0.9,5176.2,Medium
CUST00298,29,Male,Low,Sunglasses,Ray-Ban,1298.75,2,593,0.89,3755.84,Medium
CUST00299,22,Male,Medium,Sunglasses,Vogue Eyewear,1366.55,5,1433,0.74,19850.92,High
CUST00300,54,Male,Medium,Optical Glasses,Persol,1294.51,5,1263,0.82,18365.37,High
CUST00301,49,Female,Low,Optical Glasses,Oakley,1180.99,3,1909,0.64,11859.34,High
CUST00302,26,Male,Medium,Optical Glasses,Ray-Ban,1174.59,3,810,0.68,5317.51,Medium
CUST00303,58,Male,Medium,Sunglasses,Vogue Eyewear,1189.19,1,1097,0.81,2895.01,Low
CUST00304,52,Male,Low,Sunglasses,Ray-Ban,1216.08,5,494,0.83,6830.37,Medium
CUST00305,36,Male,Low,Optical Glasses,Ray-Ban,1390.15,1,791,0.54,1626.82,Low
CUST00306,65,Female,High,Optical Glasses,Oliver Peoples,1360.9,3,1582,0.91,16102.84,High
CUST00307,33,Male,Medium,Sunglasses,Oakley,1312.94,2,1384,0.82,8164.54,Medium
CUST00308,20,Male,Medium,Optical Glasses,Oakley,1504.38,4,686,0.66,7464.36,Medium
CUST00309,37,Male,Medium,Optical Glasses,Oakley,801.56,4,1361,0.61,7292.75,Medium
CUST00310,41,Male,Medium,Optical Glasses,Oakley,1130.99,1,1742,0.8,4318.21,Medium
CUST00311,50,Male,Low,Optical Glasses,Persol,1198.31,3,880,0.85,7367.14,Medium
CUST00312,41,Female,Medium,Sunglasses,Persol,1099.17,4,100,0.96,1156.39,Low
CUST00313,69,Female,Medium,Optical Glasses,Oakley,1060.54,5,944,0.59,8091.48,Medium
CUST00314,28,Female,Medium,Sunglasses,Vogue Eyewear,942.43,2,1945,0.75,7532.98,Medium
CUST00315,66,Female,Low,Sunglasses,Persol,1153.3,3,1343,0.98,12475.93,High
CUST00316,25,Female,Low,Optical Glasses,Persol,1334.1,1,250,0.95,868.08,Low
CUST00317,53,Male,High,Sunglasses,Vogue Eyewear,1316.09,3,1723,0.74,13792.12,High
CUST00318,55,Female,Medium,Optical Glasses,Oakley,1087.18,2,647,0.78,3006.34,Low
CUST00319,57,Female,Medium,Sunglasses,Ray-Ban,1233.04,3,1564,0.96,15216.46,High
CUST00320,37,Female,Medium,Optical Glasses,Persol,1403.64,1,570,0.52,1139.83,Low
CUST00321,52,Female,High,Sunglasses,Ray-Ban,971.99,5,515,0.99,6788.62,Medium
CUST00322,65,Male,Medium,Optical Glasses,Ray-Ban,1176.17,3,1229,0.99,11762.12,High
CUST00323,42,Female,Medium,Optical Glasses,Vogue Eyewear,1242.97,1,421,0.97,1390.66,Low
CUST00324,52,Female,High,Optical Glasses,Oakley,1201.5,5,609,0.98,9823.0,High
CUST00325,42,Female,Medium,Optical Glasses,Ray-Ban,1327.6,4,121,0.65,1144.28,Low
CUST00326,46,Male,Low,Sunglasses,Oakley,975.33,3,1361,0.52,5673.37,Medium
CUST00327,35,Male,Low,Sunglasses,Oliver Peoples,1049.13,5,616,0.64,5665.88,Medium
CUST00328,63,Male,Medium,Optical Glasses,Oakley,1302.31,4,367,0.67,3509.32,Low
CUST00329,35,Female,High,Optical Glasses,Vogue Eyewear,944.67,3,1650,0.68,8711.67,Medium
CUST00330,19,Male,Medium,Sunglasses,Vogue Eyewear,1321.77,3,1932,0.84,17630.75,High
CUST00331,52,Male,Medium,Sunglasses,Oliver Peoples,1267.47,2,87,0.93,561.92,Low
CUST00332,33,Female,Medium,Optical Glasses,Vogue Eyewear,1311.29,3,90,0.61,591.7,Low
CUST00333,58,Male,Medium,Optical Glasses,Oakley,1129.61,3,453,0.72,3028.22,Low
CUST00334,53,Female,Medium,Optical Glasses,Oakley,1276.48,5,1661,0.69,20040.56,High
CUST00335,50,Male,Low,Sunglasses,Oakley,1024.16,1,302,0.88,745.7,Low
CUST00336,21,Female,High,Sunglasses,Vogue Eyewear,1137.82,2,255,0.66,1049.29,Low
CUST00337,50,Female,Medium,Sunglasses,Oakley,1205.45,3,1390,0.53,7299.08,Medium
CUST00338,31,Female,Medium,Optical Glasses,Persol,1065.19,5,1580,0.67,15446.71,High
CUST00339,38,Female,Medium,Optical Glasses,Oliver Peoples,1232.72,5,753,0.68,8646.6,Medium
CUST00340,65,Male,Low,Optical Glasses,Persol,1028.37,1,1412,0.91,3620.2,Medium
CUST00341,37,Male,Medium,Optical Glasses,Oakley,1240.3,4,936,0.77,9796.26,High
CUST00342,25,Male,Medium,Sunglasses,Vogue Eyewear,1461.28,3,1392,0.76,12706.17,High
CUST00343,24,Female,Medium,Sunglasses,Oliver Peoples,1011.5,4,893,0.8,7919.08,Medium
CUST00344,20,Female,Medium,Optical Glasses,Persol,1196.62,1,867,0.78,2217.06,Low
CUST00345,34,Male,Medium,Sunglasses,Oakley,957.31,5,367,0.84,4042.73,Medium
CUST00346,50,Female,High,Sunglasses,Vogue Eyewear,1075.06,4,1542,0.95,17258.69,High
CUST00347,65,Male,Low,Optical Glasses,Oakley,1305.29,1,406,0.94,1364.8,Low
CUST00348,29,Female,Medium,Optical Glasses,Persol,1135.41,4,1741,0.75,16247.25,High
CUST00349,68,Female,Medium,Optical Glasses,Persol,1311.36,5,1322,0.92,21848.34,High
CUST00350,39,Male,Medium,Sunglasses,Oliver Peoples,1253.38,3,1684,0.93,16133.78,High
CUST00351,39,Male,Medium,Optical Glasses,Vogue Eyewear,1190.32,2,183,0.89,1062.29,Low
CUST00352,63,Male,Medium,Optical Glasses,Ray-Ban,1045.59,5,1061,0.52,7902.37,Medium
CUST00353,47,Female,High,Optical Glasses,Oakley,1302.82,4,311,0.83,3685.45,Medium
CUST00354,55,Female,Low,Optical Glasses,Vogue Eyewear,1245.62,3,1934,0.66,13068.16,High
CUST00355,55,Male,Medium,Optical Glasses,Ray-Ban,970.79,2,1451,0.94,7255.34,Medium
CUST00356,62,Male,Low,Sunglasses,Vogue Eyewear,1055.32,1,1299,0.64,2403.7,Low
CUST00357,68,Male,Low,Optical Glasses,Oakley,784.65,3,1990,0.96,12320.51,High
CUST00358,25,Female,Medium,Optical Glasses,Oakley,995.16,5,1187,0.81,13107.08,High
CUST00359,44,Female,Low,Sunglasses,Oliver Peoples,1152.99,4,1709,0.82,17707.15,High
CUST00360,44,Male,High,Sunglasses,Persol,1041.62,2,1280,0.94,6867.27,Medium
CUST00361,51,Female,High,Optical Glasses,Persol,1075.25,3,1087,0.99,9510.48,High
CUST00362,38,Female,Medium,Sunglasses,Persol,1408.59,2,1349,0.65,6767.79,Medium
CUST00363,47,Male,Medium,Optical Glasses,Oliver Peoples,1354.32,2,504,0.54,2019.68,Low
CUST00364,50,Male,Medium,Optical Glasses,Persol,1095.8,3,1193,0.86,9240.57,High
CUST00365,45,Female,High,Sunglasses,Vogue Eyewear,1319.03,4,414,0.54,3231.59,Low
CUST00366,64,Female,Medium,Optical Glasses,Persol,1382.23,1,1338,0.77,3901.52,Medium
CUST00367,50,Male,Low,Sunglasses,Persol,1292.78,3,1262,0.67,8984.36,High
CUST00368,22,Male,Medium,Optical Glasses,Oakley,1244.84,1,1135,0.69,2670.95,Low
CUST00369,65,Male,Medium,Optical Glasses,Oliver Peoples,1364.75,2,1486,0.62,6889.71,Medium
CUST00370,36,Female,Medium,Optical Glasses,Oliver Peoples,1315.43,2,1813,0.85,11107.64,High
CUST00371,21,Male,High,Optical Glasses,Persol,1018.04,4,1453,0.79,12806.33,High
CUST00372,52,Male,High,Optical Glasses,Ray-Ban,1171.66,3,1408,0.98,13287.97,High
CUST00373,66,Female,Medium,Optical Glasses,Oakley,1117.19,3,678,0.68,4233.45,Medium
CUST00374,34,Female,Medium,Optical Glasses,Persol,1372.87,5,984,0.7,12953.87,High
CUST00375,61,Male,High,Optical Glasses,Ray-Ban,1112.94,4,393,0.58,2780.09,Low
CUST00376,45,Male,Low,Optical Glasses,Vogue Eyewear,1087.17,3,1348,0.81,9756.65,High
CUST00377,47,Female,Medium,Sunglasses,Oakley,1354.0,2,1475,0.55,6018.81,Medium
CUST00378,46,Male,Low,Optical Glasses,Oliver Peoples,1238.95,4,1059,0.98,14091.04,High
CUST00379,63,Male,High,Optical Glasses,Ray-Ban,1516.77,5,1911,0.96,38117.88,High
CUST00380,23,Female,Medium,Sunglasses,Persol,1070.66,5,622,0.85,7754.22,Medium
CUST00381,52,Male,Low,Optical Glasses,Ray-Ban,1122.17,2,885,0.66,3591.56,Medium
CUST00382,58,Female,High,Sunglasses,Oliver Peoples,1368.3,3,615,0.68,4703.2,Medium
CUST00383,54,Female,Medium,Optical Glasses,Vogue Eyewear,1008.13,2,1533,0.54,4572.88,Medium
CUST00384,41,Male,High,Sunglasses,Ray-Ban,1397.95,5,1880,0.62,22321.24,High
CUST00385,46,Male,Low,Optical Glasses,Persol,1018.88,4,1568,0.68,11905.43,High
CUST00386,66,Female,Medium,Optical Glasses,Ray-Ban,1291.53,3,1968,0.72,15041.48,High
CUST00387,63,Female,Medium,Optical Glasses,Vogue Eyewear,923.54,2,1280,0.73,4728.52,Medium
CUST00388,48,Female,Medium,Sunglasses,Ray-Ban,1206.77,3,696,0.94,6489.18,Medium
CUST00389,52,Female,Medium,Sunglasses,Vogue Eyewear,994.57,4,1334,0.72,10468.65,High
CUST00390,50,Male,High,Sunglasses,Vogue Eyewear,1488.94,5,1778,0.98,35539.57,High
CUST00391,69,Female,Medium,Optical Glasses,Oakley,1039.26,2,735,0.54,2260.18,Low
CUST00392,38,Male,High,Sunglasses,Oakley,1075.67,5,1393,0.61,12520.95,High
CUST00393,49,Male,Low,Optical Glasses,Persol,1280.31,2,1460,0.69,7067.31,Medium
CUST00394,40,Male,Low,Optical Glasses,Persol,1109.86,3,921,0.94,7897.4,Medium
CUST00395,50,Male,Low,Optical Glasses,Persol,1304.99,1,1628,0.56,3259.54,Low
CUST00396,20,Female,Medium,Sunglasses,Vogue Eyewear,1093.37,2,471,0.68,1918.82,Low
CUST00397,35,Male,Medium,Optical Glasses,Vogue Eyewear,1081.81,2,766,0.56,2542.76,Low
CUST00398,42,Male,High,Sunglasses,Oakley,1195.87,5,1871,0.89,27278.78,High
CUST00399,59,Male,Medium,Optical Glasses,Vogue Eyewear,1017.46,1,421,0.64,751.08,Low
CUST00400,48,Female,Medium,Optical Glasses,Oakley,1259.45,1,1941,0.72,4822.21,Medium
CUST00401,20,Female,Medium,Sunglasses,Ray-Ban,1331.59,1,464,0.91,1540.41,Low
CUST00402,57,Male,Low,Sunglasses,Persol,1282.95,1,130,0.58,265.03,Low
CUST00403,63,Male,Low,Optical Glasses,Persol,1296.49,4,1301,0.97,17930.21,High
CUST00404,41,Male,Medium,Optical Glasses,Oliver Peoples,911.27,3,1351,0.7,7083.19,Medium
CUST00405,67,Female,Medium,Optical Glasses,Oakley,1130.75,2,1019,0.67,4230.12,Medium
CUST00406,49,Female,Medium,Sunglasses,Oliver Peoples,1165.94,3,1884,0.6,10832.7,High
CUST00407,64,Female,Medium,Optical Glasses,Persol,1418.17,3,1468,0.73,12491.24,High
CUST00408,39,Female,Medium,Optical Glasses,Oliver Peoples,1112.8,3,134,0.99,1213.35,Low
CUST00409,40,Male,Medium,Optical Glasses,Ray-Ban,854.74,3,88,0.75,463.67,Low
CUST00410,19,Female,High,Optical Glasses,Oliver Peoples,1049.4,4,239,0.73,2006.45,Low
CUST00411,44,Female,Low,Optical Glasses,Ray-Ban,1100.82,5,124,0.5,934.94,Low
CUST00412,59,Male,Medium,Sunglasses,Persol,876.53,4,631,0.64,3879.21,Medium
CUST00413,19,Male,Medium,Optical Glasses,Vogue Eyewear,1345.31,2,1397,0.61,6281.82,Medium
CUST00414,43,Female,High,Sunglasses,Oakley,964.56,1,80,0.52,109.93,Low
CUST00415,34,Female,Low,Sunglasses,Oliver Peoples,1266.9,5,930,0.72,11620.77,High
CUST00416,57,Male,Medium,Optical Glasses,Ray-Ban,1036.14,2,530,0.57,1715.17,Low
CUST00417,50,Female,Medium,Optical Glasses,Persol,1426.05,1,744,0.75,2180.1,Low
CUST00418,26,Female,Medium,Sunglasses,Persol,1158.58,4,593,0.73,5496.3,Medium
CUST00419,60,Male,Low,Optical Glasses,Vogue Eyewear,1128.13,3,1758,0.61,9943.43,High
CUST00420,65,Male,Low,Optical Glasses,Persol,1279.24,2,1193,0.9,7526.14,Medium
CUST00421,56,Male,Medium,Sunglasses,Persol,1048.9,3,1155,0.96,9559.07,High
CUST00422,46,Female,Medium,Optical Glasses,Vogue Eyewear,1286.33,3,948,0.57,5713.0,Medium
CUST00423,59,Male,Low,Optical Glasses,Persol,1127.75,3,1173,0.55,5980.01,Medium
CUST00424,43,Male,Medium,Sunglasses,Ray-Ban,1110.81,5,337,0.67,3435.75,Low
CUST00425,52,Female,Low,Optical Glasses,Oliver Peoples,1186.86,1,905,0.81,2383.64,Low
CUST00426,67,Female,High,Optical Glasses,Oliver Peoples,1036.55,3,502,0.82,3507.0,Low
CUST00427,42,Male,Medium,Optical Glasses,Ray-Ban,1171.37,2,1500,0.81,7798.44,Medium
CUST00428,41,Male,High,Sunglasses,Oliver Peoples,1250.92,5,105,0.79,1421.42,Low
CUST00429,30,Male,Medium,Optical Glasses,Persol,853.69,1,672,0.69,1084.49,Low
CUST00430,24,Female,High,Sunglasses,Oliver Peoples,1363.7,2,181,0.89,1203.72,Low
CUST00431,53,Female,Medium,Optical Glasses,Oliver Peoples,1322.4,5,1783,0.98,31653.18,High
CUST00432,62,Male,Medium,Sunglasses,Persol,921.81,5,620,0.79,6184.97,Medium
CUST00433,37,Female,Medium,Optical Glasses,Oliver Peoples,898.44,1,892,0.61,1339.34,Low
CUST00434,18,Female,Medium,Optical Glasses,Persol,1326.29,3,520,0.78,4421.45,Medium
CUST00435,25,Female,Medium,Sunglasses,Vogue Eyewear,1314.68,2,1991,0.88,12621.5,High
CUST00436,63,Female,Low,Sunglasses,Vogue Eyewear,1293.46,4,434,0.91,5598.24,Medium
CUST00437,33,Male,Low,Sunglasses,Oliver Peoples,985.96,3,281,0.86,1958.36,Low
CUST00438,31,Male,Medium,Sunglasses,Vogue Eyewear,1474.3,4,1778,0.95,27290.3,High
CUST00439,29,Female,Medium,Optical Glasses,Oliver Peoples,1086.75,2,404,0.98,2357.62,Low
CUST00440,68,Female,Low,Optical Glasses,Vogue Eyewear,1235.92,4,1394,0.75,14160.6,High
CUST00441,40,Female,Medium,Optical Glasses,Oliver Peoples,1237.77,4,1172,0.77,12241.24,High
CUST00442,32,Male,Medium,Optical Glasses,Oakley,1438.94,1,1037,0.67,2739.07,Low
CUST00443,45,Female,High,Optical Glasses,Ray-Ban,1218.78,1,182,0.83,504.41,Low
CUST00444,51,Female,Low,Sunglasses,Vogue Eyewear,1262.38,1,1577,0.8,4363.34,Medium
CUST00445,19,Male,Medium,Sunglasses,Persol,1188.43,4,1869,0.59,14361.57,High
CUST00446,49,Male,High,Optical Glasses,Ray-Ban,1020.51,4,1666,0.85,15837.2,High
CUST00447,40,Female,Medium,Optical Glasses,Oliver Peoples,852.2,5,1775,0.9,18649.17,High
CUST00448,39,Female,Low,Optical Glasses,Ray-Ban,1204.89,5,1127,0.59,10974.9,High
CUST00449,68,Male,High,Optical Glasses,Persol,988.15,1,739,0.58,1160.39,Low
CUST00450,42,Female,Medium,Optical Glasses,Persol,1252.53,5,1750,0.82,24621.65,High
CUST00451,39,Male,Medium,Sunglasses,Oliver Peoples,1222.31,3,1850,0.56,10408.05,High
CUST00452,39,Male,High,Sunglasses,Vogue Eyewear,1218.67,5,1210,0.9,18179.89,High
CUST00453,66,Female,High,Optical Glasses,Vogue Eyewear,1042.06,5,1274,0.82,14912.59,High
CUST00454,69,Female,Medium,Optical Glasses,Oakley,1355.48,3,203,0.52,1176.04,Low
CUST00455,59,Female,Low,Sunglasses,Persol,1271.22,3,267,0.89,2482.85,Low
CUST00456,23,Female,Medium,Optical Glasses,Oakley,1022.75,2,1574,0.75,6615.65,Medium
CUST00457,32,Male,Low,Optical Glasses,Persol,1510.28,4,793,0.75,9843.72,High
CUST00458,60,Female,Low,Optical Glasses,Oakley,1168.38,4,573,0.66,4842.28,Medium
CUST00459,54,Male,Medium,Sunglasses,Vogue Eyewear,999.86,1,525,0.64,920.42,Low
CUST00460,50,Male,High,Optical Glasses,Persol,1086.25,2,1194,0.75,5330.07,Medium
CUST00461,25,Male,High,Optical Glasses,Vogue Eyewear,973.67,2,1931,0.5,5151.11,Medium
CUST00462,61,Male,Medium,Sunglasses,Ray-Ban,1403.91,2,210,0.9,1453.91,Low
CUST00463,61,Male,Medium,Optical Glasses,Vogue Eyewear,1362.07,2,872,0.89,5792.19,Medium
CUST00464,22,Male,Low,Optical Glasses,Persol,1310.92,5,127,0.87,1984.16,Low
CUST00465,56,Male,Low,Optical Glasses,Ray-Ban,1282.67,2,339,0.8,1906.08,Low
CUST00466,21,Male,Low,Sunglasses,Oakley,1387.25,1,409,0.65,1010.41,Low
CUST00467,23,Female,Medium,Optical Glasses,Oliver Peoples,1163.7,4,1425,0.83,15083.46,High
CUST00468,62,Male,Low,Sunglasses,Persol,1263.4,2,1466,0.56,5683.29,Medium
CUST00469,49,Male,High,Optical Glasses,Oliver Peoples,1078.22,4,720,0.63,5359.79,Medium
CUST00470,69,Female,Medium,Optical Glasses,Oliver Peoples,1176.98,3,489,0.52,2459.86,Low
CUST00471,47,Female,Low,Optical Glasses,Ray-Ban,1267.51,1,1230,0.93,3972.34,Medium
CUST00472,64,Female,Low,Optical Glasses,Oakley,737.83,3,892,0.91,4922.56,Medium
CUST00473,52,Male,Medium,Optical Glasses,Vogue Eyewear,1107.04,2,966,0.73,4277.6,Medium
CUST00474,57,Female,High,Optical Glasses,Ray-Ban,1224.75,5,499,0.72,6027.78,Medium
CUST00475,69,Male,Medium,Optical Glasses,Oakley,1188.37,5,759,0.96,11861.56,High
CUST00476,33,Male,Medium,Sunglasses,Vogue Eyewear,1132.14,1,1032,0.84,2688.85,Low
CUST00477,30,Male,Medium,Sunglasses,Vogue Eyewear,1288.37,2,1833,0.85,10999.15,High
CUST00478,67,Female,Medium,Sunglasses,Oakley,1093.84,2,1856,0.68,7564.46,Medium
CUST00479,59,Male,High,Optical Glasses,Vogue Eyewear,1016.71,2,398,0.65,1441.22,Low
CUST00480,47,Male,Medium,Optical Glasses,Persol,1377.56,2,515,0.56,2176.92,Low
CUST00481,36,Male,Medium,Optical Glasses,Persol,1356.4,1,1825,0.54,3662.28,Medium
CUST00482,34,Female,Medium,Sunglasses,Ray-Ban,1110.13,1,586,0.95,1693.18,Low
CUST00483,36,Female,Medium,Optical Glasses,Vogue Eyewear,1189.7,1,1870,0.95,5790.42,Medium
CUST00484,45,Male,Medium,Sunglasses,Vogue Eyewear,1326.9,5,999,0.61,11076.71,High
CUST00485,43,Female,Low,Optical Glasses,Oakley,1206.61,2,1297,0.52,4459.1,Medium
CUST00486,54,Female,Medium,Sunglasses,Persol,1279.53,3,156,0.67,1099.2,Low
CUST00487,43,Female,High,Sunglasses,Oliver Peoples,1271.34,4,1711,0.98,23361.73,High
CUST00488,40,Male,Medium,Optical Glasses,Ray-Ban,1152.12,1,843,0.65,1729.6,Low
CUST00489,26,Female,Low,Sunglasses,Persol,1277.39,1,1165,0.93,3791.75,Medium
CUST00490,29,Male,High,Optical Glasses,Oakley,1055.26,5,1008,0.91,13259.85,High
CUST00491,18,Female,Low,Optical Glasses,Ray-Ban,1259.14,5,1495,0.97,25012.9,High
CUST00492,18,Male,Low,Optical Glasses,Oliver Peoples,1188.89,4,300,0.75,2931.51,Low
CUST00493,64,Male,Low,Optical Glasses,Ray-Ban,1145.89,5,1367,0.96,20599.65,High
CUST00494,51,Male,Medium,Sunglasses,Persol,1012.99,1,692,0.87,1670.85,Low
CUST00495,49,Female,Medium,Optical Glasses,Oliver Peoples,1219.75,2,1460,0.93,9074.94,High
CUST00496,65,Male,Medium,Optical Glasses,Oakley,1205.78,2,1906,0.87,10955.88,High
CUST00497,42,Female,Medium,Optical Glasses,Ray-Ban,1074.05,5,1975,0.73,21212.49,High
CUST00498,57,Male,Medium,Sunglasses,Persol,960.47,4,1290,0.96,13035.03,High
CUST00499,62,Female,Medium,Optical Glasses,Oakley,953.33,2,191,0.9,897.96,Low
CUST00500,18,Female,Low,Sunglasses,Oliver Peoples,1161.89,1,1434,0.82,3743.13,Medium
CUST00501,33,Female,Medium,Sunglasses,Ray-Ban,1245.97,2,838,0.74,4233.7,Medium
CUST00502,56,Female,Medium,Sunglasses,Vogue Eyewear,1477.5,4,1514,0.55,13482.9,High
CUST00503,22,Female,Medium,Sunglasses,Persol,1193.23,5,1366,0.91,20318.58,High
CUST00504,39,Male,Medium,Sunglasses,Persol,956.19,3,1334,0.71,7443.66,Medium
CUST00505,46,Female,Medium,Sunglasses,Vogue Eyewear,1168.96,2,979,0.68,4264.11,Medium
CUST00506,20,Male,Low,Optical Glasses,Oakley,1387.7,1,585,0.62,1378.96,Low
CUST00507,29,Female,High,Sunglasses,Persol,1097.58,4,761,0.77,7048.21,Medium
CUST00508,43,Female,Low,Sunglasses,Oakley,1367.79,2,1194,0.91,8143.33,Medium
CUST00509,33,Male,Low,Optical Glasses,Oliver Peoples,1226.36,3,1107,0.64,7141.25,Medium
CUST00510,68,Male,Medium,Sunglasses,Vogue Eyewear,1297.03,5,1592,0.96,27154.48,High
CUST00511,54,Male,Medium,Sunglasses,Oakley,1478.83,2,549,0.7,3114.05,Low
CUST00512,39,Female,Low,Optical Glasses,Oliver Peoples,924.41,4,513,0.98,5093.02,Medium
CUST00513,46,Female,High,Sunglasses,Ray-Ban,1334.48,2,1555,0.84,9551.22,High
CUST00514,31,Female,High,Sunglasses,Persol,1185.79,5,200,0.68,2209.14,Low
CUST00515,45,Female,Medium,Optical Glasses,Vogue Eyewear,1057.62,4,405,0.99,4647.15,Medium
CUST00516,22,Female,Medium,Optical Glasses,Ray-Ban,1184.9,3,739,0.8,5757.64,Medium
CUST00517,64,Male,Medium,Optical Glasses,Ray-Ban,1453.65,1,1130,0.88,3960.3,Medium
CUST00518,66,Male,Medium,Optical Glasses,Ray-Ban,1400.24,5,881,0.73,12336.11,High
CUST00519,47,Female,Medium,Optical Glasses,Oakley,899.89,2,1236,0.56,3412.97,Low
CUST00520,63,Female,High,Optical Glasses,Persol,1084.52,3,1757,0.98,15348.42,High
CUST00521,69,Female,High,Sunglasses,Vogue Eyewear,1341.43,4,34,0.66,329.88,Low
CUST00522,22,Male,High,Optical Glasses,Persol,1196.74,4,600,0.96,7554.22,Medium
CUST00523,29,Male,Low,Sunglasses,Persol,1197.3,4,1290,0.95,16079.9,High
CUST00524,33,Male,Low,Optical Glasses,Persol,964.75,2,1720,0.55,5000.84,Medium
CUST00525,43,Male,Low,Optical Glasses,Oliver Peoples,1088.18,5,1552,0.56,12955.6,High
CUST00526,43,Male,Medium,Optical Glasses,Oliver Peoples,996.27,3,1072,0.81,7110.26,Medium
CUST00527,65,Female,Medium,Optical Glasses,Oliver Peoples,952.0,4,94,0.52,509.96,Low
CUST00528,38,Male,Medium,Optical Glasses,Oliver Peoples,1011.34,1,1889,0.71,3716.16,Medium
CUST00529,56,Female,Medium,Sunglasses,Persol,1060.79,5,1375,0.76,15185.28,High
CUST00530,53,Male,Medium,Sunglasses,Persol,1085.83,3,265,0.6,1419.02,Low
CUST00531,50,Female,Medium,Optical Glasses,Vogue Eyewear,1073.68,3,695,0.89,5458.56,Medium
CUST00532,47,Male,High,Optical Glasses,Vogue Eyewear,1353.07,4,318,0.72,3395.06,Low
CUST00533,54,Male,Low,Optical Glasses,Vogue Eyewear,1063.93,1,265,0.71,548.43,Low
CUST00534,40,Male,Low,Optical Glasses,Vogue Eyewear,1413.93,4,778,0.62,7474.23,Medium
CUST00535,27,Female,Medium,Optical Glasses,Vogue Eyewear,1127.4,5,451,0.94,6547.26,Medium
CUST00536,22,Female,Medium,Optical Glasses,Oliver Peoples,1265.88,2,420,0.51,1485.76,Low
CUST00537,53,Male,Medium,Optical Glasses,Persol,1270.67,5,762,0.5,6631.85,Medium
CUST00538,51,Male,Low,Optical Glasses,Vogue Eyewear,1065.32,1,785,1.0,2291.17,Low
CUST00539,69,Female,Low,Optical Glasses,Oakley,1150.79,2,1058,0.51,3402.43,Low
CUST00540,48,Male,Medium,Optical Glasses,Vogue Eyewear,1124.56,3,1190,0.58,6379.49,Medium
CUST00541,27,Male,High,Optical Glasses,Vogue Eyewear,1255.87,4,1450,0.94,18758.91,High
CUST00542,36,Female,High,Optical Glasses,Persol,1180.67,5,779,0.81,10205.36,High
CUST00543,49,Female,Medium,Optical Glasses,Oliver Peoples,1087.74,4,965,0.81,9317.61,High
CUST00544,18,Male,Medium,Optical Glasses,Ray-Ban,1217.86,5,1101,0.74,13592.32,High
CUST00545,22,Male,High,Sunglasses,Persol,1250.94,4,587,0.58,4667.34,Medium
CUST00546,62,Female,Medium,Optical Glasses,Oliver Peoples,1477.51,2,1117,0.68,6149.36,Medium
CUST00547,21,Male,Medium,Optical Glasses,Oakley,1210.22,4,733,0.86,8360.53,Medium
CUST00548,33,Male,High,Sunglasses,Ray-Ban,1201.5,1,570,0.74,1388.47,Low
